time_s,stage,Ip_MA,I_CS1_MA,I_CS2_MA,I_CS3_MA,I_PF1_MA,I_PF2_MA,I_PF3_MA,I_PF4_MA,I_Div1_MA,I_Div2_MA,I_VS_bias_MA,B0_T,loop_voltage_V,flux_consumed_Wb,q95,pf_balance_residual,strike_point_residual
0.88,rampup,7.004956268221576,4.967132298681342,5.956176398241792,4.967132298681342,0.03631611787831501,0.07670933405230286,-0.15486545510949096,-0.08580955864556289,9.880142533203914e-06,-9.880142533203914e-06,0.0,12.2,172.65485715536755,144.61788580208741,2.8844077403528785,4.000520428765365,
0.9,rampup,7.188306874088923,4.9663770181787505,5.95516935757167,4.9663770181787505,0.03473956937866323,0.07474387091492493,-0.15170344936202002,-0.07964345391262397,4.796829446064178e-05,-4.796829446064178e-05,0.0,12.2,159.66856398483745,147.94112001348947,2.9120373521985545,3.87981058122459,
0.92,rampup,7.364062500000001,4.965681420587809,5.9542418941170805,4.965681420587809,0.03321358812800375,0.07284415505869563,-0.14863302154413346,-0.07366389529558318,0.00011111111111111173,-0.00011111111111111173,0.0,12.2,146.39437602951728,151.001749413633,2.940083268333956,3.7624627820667955,
0.94,rampup,7.531638916727405,4.9650465034016555,5.9533953378688755,4.9650465034016555,0.03173621004806814,0.0710073911439477,-0.14565205573167983,-0.06786613171179381,0.0001955124311629417,-0.0001955124311629417,0.0,12.2,132.9691858780851,153.79538503270902,2.9682116588645537,3.6483137124433407,
0.96,rampup,7.690451895043732,4.964472632581908,5.95263017677588,4.964472632581908,0.030305569570737333,0.06923093865255016,-0.14275852733496136,-0.06224564965290436,0.00029737609329446115,-0.00029737609329446115,0.0,12.2,119.53397481038377,156.3204166395937,2.99609291044276,3.537206154668994,
0.98,rampup,7.839917205721576,4.963959526623237,5.9519460354976506,4.963959526623237,0.02891989347792975,0.06751230176215339,-0.13995050164990283,-0.056798166278666726,0.0004129059361839981,-0.0004129059361839981,0.0,12.2,106.23264700527665,158.5780828577503,3.023401536557796,3.42898867539659,
1.0,rampup,7.9794506195335275,4.963506246100115,5.951341661466822,4.963506246100115,0.027577495213729035,0.0658491200335197,-0.13722613238501832,-0.05151962283621398,0.0005383057985098811,-0.0005383057985098811,0.0,12.2,93.21078316804591,160.57251715948354,3.049816528623998,3.32351532506229,
1.02,rampup,8.108467907252187,4.963111189062654,5.950814918750208,4.963111189062654,0.026276769626616698,0.06423915983666956,-0.13458366018436374,-0.04640617840963587,0.0006697795189504383,-0.0006697795189504383,0.0,12.2,80.61431331488059,162.3107681243128,3.0750221175936012,3.220645352883448,
1.04,rampup,8.226384839650146,4.962772092649588,5.950362790199452,4.962772092649588,0.025016188103721224,0.06268030644879913,-0.13202141116482669,-0.04145420400462281,0.0008035309361839984,-0.0008035309361839984,0.0,12.2,68.5881084345738,163.80279234180733,3.098708919907291,3.1202429368041495,
1.06,rampup,8.3326171875,4.962486041287865,5.949981388383821,4.962486041287865,0.02379429406261747,0.06117055676338471,-0.12953779548464625,-0.03666027697326542,0.0009357638888888902,-0.0009357638888888902,0.0,12.2,57.27449072343323,165.0614183333874,3.1205754444138494,3.022176927916842,
1.08,rampup,8.426580721574343,4.962249481849726,5.949665975799636,4.962249481849726,0.022609698769453096,0.059708012555667316,-0.12713130595894684,-0.032021175784776305,0.0010626822157434415,-0.0010626822157434415,0.0,12.2,46.81166205782873,166.1022798612,3.1403299387931676,2.926320609050084,
1.1,rampup,8.507691212645772,4.962058246139757,5.94941099485301,4.962058246139757,0.021461077455081645,0.05829087425487384,-0.12480051673729459,-0.02753387514894636,0.0011804897554259812,-0.0011804897554259812,0.0,12.2,37.33205032871281,166.9437169850654,3.1576925553343154,2.8325514674129444,
1.12,rampup,8.57536443148688,4.961907581086254,5.949210108115007,4.961907581086254,0.02034716570347922,0.0569174351781463,-0.12254408205783243,-0.023195541500567688,0.0012853903466148375,-0.0012853903466148375,0.0,12.2,28.960573212490374,167.60664322047745,3.1723978169815146,2.740750981439959,
1.14,rampup,8.629016148870262,4.961792187013291,5.949056249351056,4.961792187013291,0.0192667560890443,0.055586076185269576,-0.1203607350924121,-0.019003528854867727,0.0013735878279883384,-0.0013735878279883384,0.0,12.2,21.812818891084724,168.1143771415132,3.184197365715901,2.650804422305406,
1.16,rampup,8.668062135568512,4.961706264372269,5.948941685829693,4.961706264372269,0.018218695041454583,0.054295260716960246,-0.11824928689732199,-0.014955375046233703,0.0014412860382248141,-0.0014412860382248141,0.0,12.2,15.993143158784122,168.49243676201186,3.1928629769869867,2.5626006709975213,
1.18,rampup,8.691918162354227,4.961643569314496,5.948858092419328,4.961643569314496,0.01720187991860455,0.05304353018274693,-0.116208625484718,-0.011048798365202988,0.0014846888160025917,-0.0014846888160025917,0.0,12.2,11.59268226170368,168.76829501621674,3.1981898265201805,2.4760320523966213,
1.2,rampup,8.7,4.961595051125706,5.94879340150094,4.961595051125706,0.01621525626979218,0.05182949966737031,-0.11423771503071486,-0.007281694611907957,0.0015,-0.0015,0.0,12.2,9.75532080586774,168.98177504689247,3.2000000000000006,2.390994188533543,
